"ccode","cname","year","ccodealp","cname_year","ccodealp_year","ccodecow","p_durable","p_polity2","fh_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","prevrc","democratization","aa_transition","duration","banking_no_lag","banking","banking_start","currency_no_lag","currency","currency_start","default_no_lag","default","default_start","default_ext_no_lag","default_ext","default_dom_no_lag","default_dom","anyfincrisis_no_lag","anyfincrisis","anyfincrisis_start","bc_twin_no_lag","bc_twin","cb_twin_no_lag","cb_twin","twin_bc_no_lag","twin_bc","bd_twin_no_lag","bd_twin","db_twin_no_lag","db_twin","twin_bd_no_lag","twin_bd","twin_bd_b_no_lag","twin_bd_d_no_lag","twin_bd_b","twin_bd_d","cd_twin_no_lag","cd_twin","dc_twin_no_lag","dc_twin","twin_cd_no_lag","twin_cd","twin_any_no_lag","twin_any","triple_no_lag","triple","wr_regtype","military","personal","party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr_no_lag","gdppcgr","ln_gdppc","pwt_gdppcgr","chga_demo","chga_hinst","mad_gdppc","mad_gdppcgr","vdem_corr","vdem_index_no_lag","vdem_index","wdi_gdpgr","wdi_gdppcgr","resources_no_lag","resources","oilgas","latam","mideast","africa","asia","southeastasia","europe","exussr"
"50","Bangladesh","1984","BGD","Bangladesh 1984","BGD84","771","2","-7","2","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.06693","2.50807","7.0003344602752","4.050270688","0","4","575.86633","3.06693","0.776766003","0.219582036","0.21174135","4.803310015","2.050902577","0.52812124537244","0.64243931122884","0.56128434048314","0","0","0","1","0","0","0"
"50","Bangladesh","1985","BGD","Bangladesh 1985","BGD85","771","3","-7","2.4166665","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.7346","3.06693","7.0673198486535","1.795397136","0","4","580.09662","0.7346","0.776766003","0.220993074","0.219582036","3.342014654","0.613739698","0.31691322923399","0.52812124537244","0.62848026276215","0","0","0","1","0","0","0"
"50","Bangladesh","1986","BGD","Bangladesh 1986","BGD86","771","4","-5","3.3333333","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.98344","0.7346","7.0975488506148","1.037051389","1","1","591.60248","1.98344","0.798631155","0.2786259","0.220993074","4.173382559","1.408950434","0.57261252470177","0.31691322923399","0.63616456080232","0","0","0","1","0","0","0"
"50","Bangladesh","1987","BGD","Bangladesh 1987","BGD87","771","5","-5","3.3333333","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.79655","1.98344","7.09090982208","1.376091072","1","1","602.2309","1.79655","0.822646336","0.406836117","0.2786259","3.772401853","1.025067385","0.47554948424192","0.57261252470177","0.60198285251457","0","0","0","1","0","0","0"
"50","Bangladesh","1988","BGD","Bangladesh 1988","BGD88","771","6","-5","3.3333333","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.50259","1.79655","7.0774980535692","0.965935677","1","1","605.25763","0.50259","0.822646336","0.38415253","0.406836117","2.416256856","-0.256749237","0.47759725824232","0.47554948424192","0.46643601920675","0","0","0","1","0","0","0"
"50","Bangladesh","1989","BGD","Bangladesh 1989","BGD89","771","7","-5","3.75","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.10673","0.50259","7.1008519089441","3.689117","1","1","605.90363","0.10673","0.822646336","0.383175251","0.38415253","2.836582129","0.229858241","0.43962207979013","0.47759725824232","0.44266936134378","0","0","0","1","0","0","0"
"50","Bangladesh","1990","BGD","Bangladesh 1990","BGD90","771","8","-5","2.9166665","1","0","1","1","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.14712","0.10673","7.1974353540966","2.909265759","1","1","631.03119","4.14712","0.822646336","0.385425387","0.383175251","5.622258162","3.048486924","0.52847341015003","0.43962207979013","0.41215462003743","0","0","0","1","0","0","0"
"112","Belarus","1992","BLR","Belarus 1992","BLR92","370","1","7","7.166667","0","0","0","0","1","0","0","1","0","","0","0","","0","0","","0","0","","","","0","","0","0","","0","","0","","0","","0","","0","","0","0","","","0","","0","","0","","0","","0","","6","0","0","1","0","party-based","1","0","0","0","-9.79467502","","9.4460447053353","","0","3","6393.3916","","0.469799684","0.571419437","","-9.6","-9.79467502","2.2025143198305","","0.43120830030574","0","0","0","0","0","0","1"
"112","Belarus","1993","BLR","Belarus 1993","BLR93","370","2","7","6.333333","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-7.76446","-9.79467502","9.2942218559569","","0","3","5896.979","-7.76446","0.492756549","0.568568435","0.571419437","-7.6","-7.807559332","2.1461300341008","2.2025143198305","0.46365763681103","0","0","0","0","0","0","1"
"112","Belarus","1994","BLR","Belarus 1994","BLR94","370","3","7","6.75","1","1","0","1","1","0","1","3","0","0","0","1","0","1","0","0","0","0","0","","","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-11.57915","-7.76446","9.3506239174232","","0","3","5214.1592","-11.57915","0.522570981","0.604256347","0.568568435","-11.7","-11.5963919","1.8695000724669","2.1461300341008","0.37794542972971","0","0","0","0","0","0","1"
"112","Belarus","1995","BLR","Belarus 1995","BLR95","370","0","0","4.1666665","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","","","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","10","0","1","0","0","personal","0","1","0","0","-10.15696","-11.57915","8.9214575789479","-10.13039127","0","3","4684.5591","-10.15696","0.510739904","0.547626957","0.604256347","-10.4","-10.10994703","2.2131238987099","1.8695000724669","0.52571261992391","0","0","0","0","0","0","1"
"112","Belarus","1996","BLR","Belarus 1996","BLR96","370","0","-7","1.5833333","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10","0","1","0","0","personal","0","1","0","0","3.12265","-10.15696","8.8737481281544","2.430352377","0","3","4830.8413","3.12265","0.516890455","0.508138364","0.547626957","2.8","3.144015748","3.2766506619362","2.2131238987099","0.55602289305797","0","0","0","0","0","0","1"
"112","Belarus","1997","BLR","Belarus 1997","BLR97","370","1","-7","1.5833333","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","11.88492","3.12265","8.9136848247253","15.0588913","0","3","5404.9829","11.88492","0.558159103","0.413885688","0.508138364","11.4","11.87348028","3.1105456372029","3.2766506619362","0.60242289404278","0","0","0","0","0","0","1"
"112","Belarus","1998","BLR","Belarus 1998","BLR98","370","2","-7","1.5833333","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.83988","11.88492","8.9864465392713","5.895596915","0","3","5882.7769","8.83988","0.558159103","0.398737396","0.413885688","8.4","8.916754395","0.7444567895511","3.1105456372029","0.50251309411684","0","0","0","0","0","0","1"
"112","Belarus","1999","BLR","Belarus 1999","BLR99","370","3","-7","1.5833333","0","0","0","0","0","0","0","5","0","0","0","1","0","1","0","0","0","0","0","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.73734","8.83988","8.9748711709713","7.544648791","0","3","6102.6362","3.73734","0.556731598","0.379984509","0.398737396","3.4","3.750333832","1.636506433507","0.7444567895511","0.34573956294482","0","0","0","0","0","0","1"
"112","Belarus","2000","BLR","Belarus 2000","BLR00","370","4","-7","1.5833333","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","0","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.10606","3.73734","8.965462328516","8.377706583","0","3","6475.2666","6.10606","0.556731598","0.306307211","0.379984509","5.8","6.117241379","2.4600484251341","1.636506433507","0.47256762827159","0","0","0","0","0","0","1"
"112","Belarus","2001","BLR","Belarus 2001","BLR01","370","5","-7","1.5833333","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.08071","6.10606","9.0580047106725","10.89958864","0","3","6804.2559","5.08071","0.545148551","0.25820924","0.306307211","4.725306006","5.53753894","2.0906897536542","2.4600484251341","0.67624747309188","0","0","0","0","0","0","1"
"112","Belarus","2002","BLR","Belarus 2002","BLR02","370","6","-7","1.5833333","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.479","5.08071","9.0294178360959","6.694290111","0","3","7177.061","5.479","0.57064177","0.250225736","0.25820924","5.045267318","5.716108863","1.7774522229289","2.0906897536542","0.57553855356022","0","0","0","0","0","0","1"
"112","Belarus","2003","BLR","Belarus 2003","BLR03","370","7","-7","1.5833333","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","7.53463","5.479","9.0528675131516","5.555808926","0","3","7717.8262","7.53463","0.57064177","0.245568496","0.250225736","7.043192675","7.786168801","1.7400321400179","1.7774522229289","0.55597789420461","0","0","0","0","0","0","1"
"112","Belarus","2004","BLR","Belarus 2004","BLR04","370","8","-7","1.1666666","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","11.98404","7.53463","9.1095250667374","6.906103213","0","3","8642.7334","11.98404","0.57064177","0.244325358","0.245568496","11.44974293","12.21717692","1.7720201968266","1.7400321400179","0.60371966497954","0","0","0","0","0","0","1"
"112","Belarus","2005","BLR","Belarus 2005","BLR05","370","9","-7","1.1666666","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.99028","11.98404","9.1860476794071","11.69614853","0","3","9506.167","9.99028","0.57064177","0.240572662","0.244325358","9.4","10.1585429","1.7285778317487","1.7720201968266","0.71869623335963","0","0","0","0","0","0","1"
"112","Belarus","2006","BLR","Belarus 2006","BLR06","370","10","-7","1.1666666","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.47946","9.99028","9.2401903939451","6.742590295","0","3","10502.362","10.47946","0.57064177","0.229104269","0.240572662","10","10.6757601","1.6865129330062","1.7285778317487","0.91398779676793","0","0","0","0","0","0","1"
"112","Belarus","2007","BLR","Belarus 2007","BLR07","370","11","-7","1.1666666","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.91736","10.47946","9.3581567466704","11.02938213","0","3","11438.895","8.91736","0.589221363","0.227187778","0.229104269","8.6","9.099832636","1.5472169479958","1.6865129330062","0.9047919065367","0","0","0","0","0","0","1"
"112","Belarus","2008","BLR","Belarus 2008","BLR08","370","12","-7","1.1666666","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.48562","8.91736","9.4552454150719","10.98287424","0","3","12638.334","10.48562","0.589221363","0.229256239","0.227187778","10.2","10.57010915","1.5334059460813","1.5472169479958","0.88948019815577","0","0","0","0","0","0","1"
"112","Belarus","2009","BLR","Belarus 2009","BLR09","370","13","-7","1.1666666","0","0","0","0","0","0","0","15","0","0","0","1","0","1","0","0","0","0","0","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.31632","10.48562","9.6010978512121","2.753982011","","","12678.311","0.31632","0.589221363","0.230272287","0.229256239","0.2","0.42133165","1.0932914653459","1.5334059460813","0.99171916776064","0","0","0","0","0","0","1"
"112","Belarus","2010","BLR","Belarus 2010","BLR10","370","14","-7","1.1666666","0","0","0","0","0","0","0","16","0","0","0","0","1","0","0","0","0","0","0","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","7.73166","0.31632","9.5869257805337","8.87739515","","","13658.555","7.73166","0.589221363","0.227992485","0.230272287","7.740781216","7.933783669","1.3054778674494","1.0932914653459","0.60831006447746","0","0","0","0","0","0","1"
"112","Belarus","2011","BLR","Belarus 2011","BLR11","370","15","-7","1.1666666","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","5.733117467","7.73166","9.681343501555","","","","","","0.589221363","0.225304544","0.227992485","5.543711461","5.733117467","1.7391304635532","1.3054778674494","0.66869113569868","0","0","0","0","0","0","1"
"204","Benin","1973","BEN","Benin 1973","BEN73","434","1","-7","1.5833333","0","0","0","0","1","0","0","1","0","","0","0","","0","0","","0","0","","","","0","","0","0","","0","","0","","0","","0","","0","","0","0","","","0","","0","","0","","0","","0","","10","0","1","0","0","personal","0","1","0","0","-0.36188","","7.5049420683962","0.884706944","0","4","1061.4556","-0.36188","0.555258131","0.109093862","","3.706165313","1.346189266","7.2654358602557","","0","0","0","1","0","0","0","0"
"204","Benin","1974","BEN","Benin 1974","BEN74","434","2","-7","1.1666666","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-10.00413","-0.36188","7.548028969935","4.321034566","0","4","955.26624","-10.00413","0.551874268","0.102089164","0.109093862","3.339312164","0.922645493","7.3005318660764","7.2654358602557","0","0","0","1","0","0","0","0"
"204","Benin","1975","BEN","Benin 1975","BEN75","434","3","-7","0.75","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.47095","-10.00413","7.6024013356658","-7.952102256","0","4","969.31769","1.47095","0.551874268","0.096936222","0.102089164","-4.895345445","-7.18080051","8.2481169612445","7.3005318660764","0","0","0","1","0","0","0","0"
"204","Benin","1976","BEN","Benin 1976","BEN76","434","4","-7","0.75","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.44017","1.47095","7.4283331941908","-5.791555121","0","4","983.27753","1.44017","0.551874268","0.096936222","0.096936222","0.884356331","-1.604716767","7.1706735167806","8.2481169612445","0","0","0","1","0","0","0","0"
"204","Benin","1977","BEN","Benin 1977","BEN77","434","5","-7","0.75","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.69162","1.44017","7.4781696941598","0.977262522","0","4","1009.7436","2.69162","0.551874268","0.096936222","0.096936222","4.983663721","2.329878069","11.975448175589","7.1706735167806","0","0","0","1","0","0","0","0"
